microcirculations,INSERT,{Trunk of left perineal artery;20381;ART;N}
microcirculations,INSERT,{Trunk of left perineal vein;20381;VEN;N}
microcirculations,INSERT,{Trunk of dorsal tributary of left first lumbar vein;14605;VEN;N}
microcirculations,INSERT,{Trunk of dorsal tributary of left second lumbar vein;14605;VEN;N}
microcirculations,INSERT,{Trunk of dorsal tributary of left third lumbar vein;14605;VEN;N}
microcirculations,INSERT,{Trunk of dorsal tributary of left fourth lumbar vein;14605;VEN;N}
microcirculations,INSERT,{Trunk of left inferior gluteal artery;82939;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;82939;VEN;N}
microcirculations,INSERT,{Venae comitantes of left internal pudendal vein;82939;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of left internal pudendal artery;82939;ART;N}
microcirculations,INSERT,{Trunk of left hepatic artery;13363;ART;N}
microcirculations,INSERT,{Trunk of lateral superior segmental tributary of left hepatic vein;13363;VEN;N}
microcirculations,INSERT,{Trunk of lateral inferior segmental tributary of left hepatic vein;13363;VEN;N}
microcirculations,INSERT,{Trunk of medial superior segmental tributary of left hepatic vein;13363;VEN;N}
microcirculations,INSERT,{Trunk of medial inferior segmental tributary of middle hepatic vein;13363;VEN;N}
microcirculations,INSERT,{Trunk of left obturator vein;22327;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of left obturator artery;22327;ART;N}
microcirculations,INSERT,{Venae comitantes of left superior gluteal vein;22325;VEN;N}
microcirculations,INSERT,{Venae comitantes of left internal pudendal vein;22325;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of left internal pudendal artery;22325;ART;N}
microcirculations,INSERT,{Trunk of obturator internus part of left superior gluteal artery;22325;ART;N}
microcirculations,INSERT,{Trunk of left uterine artery;7214;ART;N}
microcirculations,INSERT,{Trunk of left uterine vein;7214;VEN;N}
microcirculations,INSERT,{Trunk of left obturator vein;22451;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of left obturator artery;22451;ART;N}
microcirculations,INSERT,{Trunk of left inferior gluteal artery;22341;ART;N}
microcirculations,INSERT,{Venae comitantes of left superior gluteal vein;22341;VEN;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;22341;VEN;N}
microcirculations,INSERT,{Venae comitantes of left internal pudendal vein;22341;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of left internal pudendal artery;22341;ART;N}
microcirculations,INSERT,{Trunk of left artery to piriformis;22341;ART;N}
microcirculations,INSERT,{Trunk of mediastinal artery;5949;ART;N}
microcirculations,INSERT,{Trunk of mediastinal vein;5949;VEN;N}
microcirculations,INSERT,{Venae comitantes of left iliolumbar vein;22343;VEN;N}
microcirculations,INSERT,{Trunk of lumbar part of left iliolumbar artery;22343;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of left inferior gluteal artery;22339;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;22339;VEN;N}
microcirculations,INSERT,{Venae comitantes of left iliolumbar vein;22349;VEN;N}
microcirculations,INSERT,{Trunk of lumbar part of left iliolumbar artery;22349;ART;N}
microcirculations,INSERT,{Trunk of muscular part of left inferior epigastric artery;13378;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior epigastric vein;13378;VEN;N}
microcirculations,INSERT,{Trunk of left superior epigastric artery;13378;ART;N}
microcirculations,INSERT,{Trunk of left superior epigastric vein;13378;VEN;N}
microcirculations,INSERT,{Trunk of left uterine artery;57790;ART;N}
microcirculations,INSERT,{Trunk of left ovarian artery;57790;ART;N}
microcirculations,INSERT,{Trunk of left uterine vein;57790;VEN;N}
microcirculations,INSERT,{Trunk of left ovarian vein;57790;VEN;N}
microcirculations,INSERT,{Trunk of left accompanying artery of ischiadic nerve;22112;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;22112;VEN;N}
microcirculations,INSERT,{Trunk of left second posterior intercostal vein;9778;VEN;N}
microcirculations,INSERT,{Trunk of left second posterior intercostal vein;9813;VEN;N}
microcirculations,INSERT,{Trunk of left second posterior intercostal vein;9802;VEN;N}
microcirculations,INSERT,{Trunk of left lateral sacral vein;6431;VEN;N}
microcirculations,INSERT,{Trunk of superior part of left lateral sacral artery;6431;ART;N}
microcirculations,INSERT,{Trunk of inferior part of left lateral sacral artery;6431;ART;N}
microcirculations,INSERT,{Trunk of caudate lobe branch of left hepatic artery;14504;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of left inferior gluteal artery;22449;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;22449;VEN;N}
microcirculations,INSERT,{Trunk of left obturator vein;22449;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of left obturator artery;22449;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of left inferior gluteal artery;22359;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;22359;VEN;N}
microcirculations,INSERT,{Trunk of left obturator vein;22359;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of left obturator artery;22359;ART;N}
microcirculations,INSERT,{Trunk of left transverse perineal artery;21920;ART;N}
microcirculations,INSERT,{Trunk of left transverse perineal vein;21920;VEN;N}
microcirculations,INSERT,{Trunk of left artery of ductus deferens;7212;ART;N}
microcirculations,INSERT,{Trunk of left lateral sacral vein;6433;VEN;N}
microcirculations,INSERT,{Trunk of superior part of left lateral sacral artery;6433;ART;N}
microcirculations,INSERT,{Trunk of inferior part of left lateral sacral artery;6433;ART;N}
microcirculations,INSERT,{Trunk of left subcostal artery;22345;ART;N}
microcirculations,INSERT,{Trunk of transversus abdominis division of ascending part of left deep circumflex iliac artery;22345;ART;N}
microcirculations,INSERT,{Trunk of left subcostal vein;22345;VEN;N}
microcirculations,INSERT,{Venae comitantes of left iliolumbar vein;22345;VEN;N}
microcirculations,INSERT,{Venae comitantes of left deep circumflex iliac vein;22345;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of left iliolumbar artery;22345;ART;N}
microcirculations,INSERT,{Trunk of great cardiac vein;7101;VEN;N}
microcirculations,INSERT,{Trunk of left marginal vein;7101;VEN;N}
microcirculations,INSERT,{Trunk of middle cardiac vein;7101;VEN;N}
microcirculations,INSERT,{Trunk of ventricular branch of anterior interventricular branch of left coronary artery;7101;ART;N}
microcirculations,INSERT,{Trunk of ventricular branch of left posterior interventricular artery;7101;ART;N}
microcirculations,INSERT,{Trunk of ventricular branch of right posterior interventricular artery;7101;ART;N}
microcirculations,INSERT,{Trunk of left gastric artery;14572;ART;N}
microcirculations,INSERT,{Trunk of right gastric artery;14572;ART;N}
microcirculations,INSERT,{Trunk of right gastric vein;14572;VEN;N}
microcirculations,INSERT,{Trunk of intermediate hepatic vein;7197;VEN;N}
microcirculations,INSERT,{Trunk of lateral branch of right inferior phrenic artery;7197;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of left inferior gluteal artery;45889;ART;N}
microcirculations,INSERT,{Venae comitantes of left inferior gluteal vein;45889;VEN;N}
microcirculations,INSERT,{Trunk of left obturator vein;45889;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of left obturator artery;45889;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;45888;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;45888;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;45888;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of right obturator artery;45888;ART;N}
microcirculations,INSERT,{Trunk of left vaginal artery;17871;ART;N}
microcirculations,INSERT,{Trunk of right vaginal artery;17871;ART;N}
microcirculations,INSERT,{Trunk of left vaginal vein;17871;VEN;N}
microcirculations,INSERT,{Trunk of right vaginal vein;17871;VEN;N}
microcirculations,INSERT,{Trunk of middle cardiac vein;7135;VEN;N}
microcirculations,INSERT,{Trunk of posterior septal branch of anterior interventricular artery;7135;ART;N}
microcirculations,INSERT,{Trunk of first septal branch of left posterior interventricular artery;7135;ART;N}
microcirculations,INSERT,{Trunk of second septal branch of left posterior interventricular artery;7135;ART;N}
microcirculations,INSERT,{Trunk of third septal branch of left posterior interventricular artery;7135;ART;N}
microcirculations,INSERT,{Trunk of septal branch of right posterior interventricular artery;7135;ART;N}
microcirculations,INSERT,{Trunk of spinal tributary of left first lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of right first lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of left second lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of right second lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of left third lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of right third lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of left fourth lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal tributary of right fourth lumbar vein;9589;VEN;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of left fifth lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of left first lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of left fourth lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of left second lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of left third lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of right fifth lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of right first lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of right fourth lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of right second lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of posterior ramus of right third lumbar artery;9589;ART;N}
microcirculations,INSERT,{Trunk of left vaginal artery;19975;ART;N}
microcirculations,INSERT,{Trunk of right vaginal artery;19975;ART;N}
microcirculations,INSERT,{Trunk of left vaginal vein;19975;VEN;N}
microcirculations,INSERT,{Trunk of right vaginal vein;19975;VEN;N}
microcirculations,INSERT,{Trunk of posterior ramus of left fifth lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of left first lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of left fourth lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of left second lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of left third lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of right fifth lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of right first lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of right fourth lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of right second lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of posterior ramus of right third lumbar artery;85216;ART;N}
microcirculations,INSERT,{Trunk of left obturator vein;19086;VEN;N}
microcirculations,INSERT,{Trunk of pubic branch of left obturator artery;19086;ART;N}
microcirculations,INSERT,{Trunk of right obturator vein;19086;VEN;N}
microcirculations,INSERT,{Trunk of pubic branch of right obturator artery;19086;ART;N}
microcirculations,INSERT,{Trunk of anterior septal branch of anterior interventricular artery;7134;ART;N}
microcirculations,INSERT,{Trunk of smallest cardiac vein;9462;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal artery;46366;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal artery;46366;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal vein;46366;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal vein;46366;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal artery;71157;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal artery;71157;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal vein;71157;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal vein;71157;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal artery;46377;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal artery;46377;ART;N}
microcirculations,INSERT,{Trunk of right ninth posterior intercostal vein;46377;VEN;N}
microcirculations,INSERT,{Trunk of left ninth posterior intercostal vein;46377;VEN;N}
microcirculations,INSERT,{Trunk of spinal branch of dorsal branch of left ninth posterior intercostal artery;10014;ART;N}
microcirculations,INSERT,{Trunk of spinal branch of dorsal branch of right ninth posterior intercostal artery;10014;ART;N}
microcirculations,INSERT,{Trunk of left second bronchial artery;31240;ART;N}
microcirculations,INSERT,{Trunk of left bronchial vein;27364;VEN;N}
microcirculations,INSERT,{Trunk of left first bronchial artery;31242;ART;N}
microcirculations,INSERT,{Trunk of right bronchial artery;27363;ART;N}
microcirculations,INSERT,{Trunk of right bronchial vein;27363;VEN;N}
microcirculations,INSERT,{Trunk of pericardial vein;9869;VEN;N}
microcirculations,INSERT,{Trunk of left transverse perineal artery;9579;ART;N}
microcirculations,INSERT,{Trunk of left transverse perineal vein;9579;VEN;N}
microcirculations,INSERT,{Trunk of right transverse perineal artery;9579;ART;N}
microcirculations,INSERT,{Trunk of right transverse perineal vein;9579;VEN;N}
microcirculations,INSERT,{Trunk of pericardial artery;72199;ART;N}
microcirculations,INSERT,{Trunk of pericardial artery;86707;ART;N}
microcirculations,INSERT,{Trunk of pericardial artery;86700;ART;N}
microcirculations,INSERT,{Trunk of intermediate atrial branch of circumflex coronary artery;9542;ART;N}
microcirculations,INSERT,{Trunk of left gastroepiploic vein;14584;VEN;N}
microcirculations,INSERT,{Trunk of right gastroepiploic vein;14584;VEN;N}
microcirculations,INSERT,{Trunk of left posterior azygos artery of vagina;19973;ART;N}
microcirculations,INSERT,{Trunk of right posterior azygos artery of vagina;19973;ART;N}
microcirculations,INSERT,{Trunk of left dorsal artery of the clitoris;20169;ART;N}
microcirculations,INSERT,{Trunk of right dorsal artery of the clitoris;20169;ART;N}
microcirculations,INSERT,{Trunk of left dorsal artery of the penis;19639;ART;N}
microcirculations,INSERT,{Trunk of right dorsal artery of the penis;19639;ART;N}
microcirculations,INSERT,{Trunk of left middle rectal artery;9600;ART;N}
microcirculations,INSERT,{Trunk of right middle rectal artery;9600;ART;N}
microcirculations,INSERT,{Trunk of left middle rectal vein;9600;VEN;N}
microcirculations,INSERT,{Trunk of left vesical vein;9600;VEN;N}
microcirculations,INSERT,{Trunk of right middle rectal vein;9600;VEN;N}
microcirculations,INSERT,{Trunk of right vesical vein;9600;VEN;N}
microcirculations,INSERT,{Trunk of anterior superior pancreaticoduodenal artery;71133;ART;N}
microcirculations,INSERT,{Trunk of posterior superior pancreaticoduodenal artery;71133;ART;N}
microcirculations,INSERT,{Trunk of right obturator vein;22452;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;22452;ART;N}
microcirculations,INSERT,{Trunk of right obturator vein;22456;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;22456;ART;N}
microcirculations,INSERT,{Trunk of right obturator vein;22459;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;22459;ART;N}
microcirculations,INSERT,{Trunk of posterior branch of right obturator artery;22459;ART;N}
microcirculations,INSERT,{Trunk of left inferior suprarenal artery branch of left renal artery;15629;ART;N}
microcirculations,INSERT,{Trunk of right superior suprarenal artery branch of right inferior phrenic artery;15629;ART;N}
microcirculations,INSERT,{Trunk of right marginal vein;7096;VEN;N}
microcirculations,INSERT,{Trunk of artery of sinuatrial node branch of right coronary artery;7096;ART;N}
microcirculations,INSERT,{Trunk of right vaginal artery;74317;ART;N}
microcirculations,INSERT,{Trunk of right vaginal vein;74317;VEN;N}
microcirculations,INSERT,{Trunk of right artery of urethral bulb;74317;ART;N}
microcirculations,INSERT,{Trunk of bulbo-urethral gland tributary of right penile bulb vein;74317;VEN;N}
microcirculations,INSERT,{Trunk of right perineal artery;21921;ART;N}
microcirculations,INSERT,{Trunk of right perineal vein;21921;VEN;N}
microcirculations,INSERT,{Trunk of right artery of urethral bulb;20017;ART;N}
microcirculations,INSERT,{Trunk of bulbo-urethral gland tributary of right penile bulb vein;20017;VEN;N}
microcirculations,INSERT,{Trunk of right inferior gluteal artery;46443;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;46443;VEN;N}
microcirculations,INSERT,{Venae comitantes of right internal pudendal vein;46443;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of right internal pudendal artery;46443;ART;N}
microcirculations,INSERT,{Trunk of right deep artery of the clitoris;20173;ART;N}
microcirculations,INSERT,{Trunk of right deep artery of the penis;19619;ART;N}
microcirculations,INSERT,{Trunk of right dorsal artery of the penis;19619;ART;N}
microcirculations,INSERT,{Trunk of right testicular artery;18256;ART;N}
microcirculations,INSERT,{Trunk of right testicular vein;18256;VEN;N}
microcirculations,INSERT,{Trunk of right artery of ductus deferens;18256;ART;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;13336;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of right iliolumbar artery;13336;ART;N}
microcirculations,INSERT,{Trunk of right obturator vein;24474;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of right obturator artery;24474;ART;N}
microcirculations,INSERT,{Trunk of right lateral sacral vein;6436;VEN;N}
microcirculations,INSERT,{Trunk of superior part of right lateral sacral artery;6436;ART;N}
microcirculations,INSERT,{Trunk of inferior part of right lateral sacral artery;6436;ART;N}
microcirculations,INSERT,{Trunk of right first posterior intercostal vein;71136;VEN;N}
microcirculations,INSERT,{Trunk of right first posterior intercostal vein;9789;VEN;N}
microcirculations,INSERT,{Trunk of right lateral sacral vein;6428;VEN;N}
microcirculations,INSERT,{Trunk of superior part of right lateral sacral artery;6428;ART;N}
microcirculations,INSERT,{Trunk of inferior part of right lateral sacral artery;6428;ART;N}
microcirculations,INSERT,{Trunk of right lateral sacral vein;6434;VEN;N}
microcirculations,INSERT,{Trunk of superior part of right lateral sacral artery;6434;ART;N}
microcirculations,INSERT,{Trunk of inferior part of right lateral sacral artery;6434;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22336;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22336;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22334;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22334;VEN;N}
microcirculations,INSERT,{Trunk of inferior division of deep part of right superior gluteal artery;22328;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22328;ART;N}
microcirculations,INSERT,{Trunk of coccygeal branch of right inferior gluteal artery;22328;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22328;VEN;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22328;VEN;N}
microcirculations,INSERT,{Trunk of superficial part of right superior gluteal artery;22328;ART;N}
microcirculations,INSERT,{Trunk of inferior division of deep part of right superior gluteal artery;22330;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22330;VEN;N}
microcirculations,INSERT,{Trunk of superior division of deep part of right superior gluteal artery;22332;ART;N}
microcirculations,INSERT,{Trunk of inferior division of deep part of right superior gluteal artery;22332;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22332;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;43883;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;43883;ART;N}
microcirculations,INSERT,{Trunk of right superior phrenic artery;57858;ART;N}
microcirculations,INSERT,{Trunk of right inferior phrenic vein;57858;VEN;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;22322;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of right iliolumbar artery;22322;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22322;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;22322;VEN;N}
microcirculations,INSERT,{Trunk of iliac branch of right obturator artery;22322;ART;N}
microcirculations,INSERT,{Trunk of iliacus part of right superior gluteal artery;22322;ART;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;16590;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of right iliolumbar artery;16590;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;16590;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;16590;VEN;N}
microcirculations,INSERT,{Trunk of iliac branch of right obturator artery;16590;ART;N}
microcirculations,INSERT,{Trunk of right nutrient artery to ilium;16590;ART;N}
microcirculations,INSERT,{Trunk of right subcostal artery;13892;ART;N}
microcirculations,INSERT,{Trunk of internal oblique division of ascending part of right deep circumflex iliac artery;13892;ART;N}
microcirculations,INSERT,{Trunk of right subcostal vein;13892;VEN;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;13892;VEN;N}
microcirculations,INSERT,{Venae comitantes of right deep circumflex iliac vein;13892;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of right iliolumbar artery;13892;ART;N}
microcirculations,INSERT,{Trunk of right perineal artery;21923;ART;N}
microcirculations,INSERT,{Trunk of right perineal vein;21923;VEN;N}
microcirculations,INSERT,{Trunk of posterior segmental artery of the right renal artery;7204;ART;N}
microcirculations,INSERT,{Trunk of anterior tributary of right renal vein;7204;VEN;N}
microcirculations,INSERT,{Trunk of posterior tributary of right renal vein;7204;VEN;N}
microcirculations,INSERT,{Trunk of right perineal artery;20369;ART;N}
microcirculations,INSERT,{Trunk of right perineal vein;20369;VEN;N}
microcirculations,INSERT,{Trunk of right perineal artery;20380;ART;N}
microcirculations,INSERT,{Trunk of right perineal vein;20380;VEN;N}
microcirculations,INSERT,{Trunk of right inferior gluteal artery;82938;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;82938;VEN;N}
microcirculations,INSERT,{Venae comitantes of right internal pudendal vein;82938;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of right internal pudendal artery;82938;ART;N}
microcirculations,INSERT,{Trunk of right hepatic artery;13362;ART;N}
microcirculations,INSERT,{Trunk of anterior superior segmental tributary of right hepatic vein;13362;VEN;N}
microcirculations,INSERT,{Trunk of anterior inferior segmental tributary of right hepatic vein;13362;VEN;N}
microcirculations,INSERT,{Trunk of posterior superior segmental tributary of right hepatic vein;13362;VEN;N}
microcirculations,INSERT,{Trunk of posterior inferior segmental tributary of right hepatic vein;13362;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;22326;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;22326;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22324;VEN;N}
microcirculations,INSERT,{Venae comitantes of right internal pudendal vein;22324;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of right internal pudendal artery;22324;ART;N}
microcirculations,INSERT,{Trunk of obturator internus part of right superior gluteal artery;22324;ART;N}
microcirculations,INSERT,{Trunk of right uterine artery;7213;ART;N}
microcirculations,INSERT,{Trunk of right uterine vein;7213;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;22450;VEN;N}
microcirculations,INSERT,{Trunk of anterior branch of right obturator artery;22450;ART;N}
microcirculations,INSERT,{Trunk of right inferior gluteal artery;22340;ART;N}
microcirculations,INSERT,{Venae comitantes of right superior gluteal vein;22340;VEN;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22340;VEN;N}
microcirculations,INSERT,{Venae comitantes of right internal pudendal vein;22340;VEN;N}
microcirculations,INSERT,{Trunk of muscular branch of right internal pudendal artery;22340;ART;N}
microcirculations,INSERT,{Trunk of right artery to piriformis;22340;ART;N}
microcirculations,INSERT,{Trunk of mediastinal artery;5948;ART;N}
microcirculations,INSERT,{Trunk of mediastinal vein;5948;VEN;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;22342;VEN;N}
microcirculations,INSERT,{Trunk of lumbar part of right iliolumbar artery;22342;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22338;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22338;VEN;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;22348;VEN;N}
microcirculations,INSERT,{Trunk of lumbar part of right iliolumbar artery;22348;ART;N}
microcirculations,INSERT,{Trunk of right superior epigastric artery;13377;ART;N}
microcirculations,INSERT,{Trunk of left superior epigastric artery;13377;ART;N}
microcirculations,INSERT,{Trunk of muscular part of right inferior epigastric artery;13377;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior epigastric vein;13377;VEN;N}
microcirculations,INSERT,{Trunk of right superior epigastric vein;13377;VEN;N}
microcirculations,INSERT,{Trunk of right uterine artery;57789;ART;N}
microcirculations,INSERT,{Trunk of right ovarian artery;57789;ART;N}
microcirculations,INSERT,{Trunk of right ovarian vein;57789;VEN;N}
microcirculations,INSERT,{Trunk of right uterine vein;57789;VEN;N}
microcirculations,INSERT,{Trunk of right accompanying artery of ischiadic nerve;22111;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22111;VEN;N}
microcirculations,INSERT,{Trunk of right second posterior intercostal vein;9766;VEN;N}
microcirculations,INSERT,{Trunk of right second posterior intercostal vein;71138;VEN;N}
microcirculations,INSERT,{Trunk of right second posterior intercostal vein;9790;VEN;N}
microcirculations,INSERT,{Trunk of right lateral sacral vein;6430;VEN;N}
microcirculations,INSERT,{Trunk of superior part of right lateral sacral artery;6430;ART;N}
microcirculations,INSERT,{Trunk of inferior part of right lateral sacral artery;6430;ART;N}
microcirculations,INSERT,{Trunk of caudate lobe branch of right hepatic artery;14503;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22448;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22448;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;22448;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of right obturator artery;22448;ART;N}
microcirculations,INSERT,{Trunk of muscular branch of right inferior gluteal artery;22358;ART;N}
microcirculations,INSERT,{Venae comitantes of right inferior gluteal vein;22358;VEN;N}
microcirculations,INSERT,{Trunk of right obturator vein;22358;VEN;N}
microcirculations,INSERT,{Trunk of posterior branch of right obturator artery;22358;ART;N}
microcirculations,INSERT,{Trunk of right transverse perineal artery;21919;ART;N}
microcirculations,INSERT,{Trunk of right transverse perineal vein;21919;VEN;N}
microcirculations,INSERT,{Trunk of right artery of ductus deferens;7211;ART;N}
microcirculations,INSERT,{Trunk of right lateral sacral vein;6432;VEN;N}
microcirculations,INSERT,{Trunk of superior part of right lateral sacral artery;6432;ART;N}
microcirculations,INSERT,{Trunk of inferior part of right lateral sacral artery;6432;ART;N}
microcirculations,INSERT,{Trunk of right subcostal artery;22344;ART;N}
microcirculations,INSERT,{Trunk of transversus abdominis division of ascending part of right deep circumflex iliac artery;22344;ART;N}
microcirculations,INSERT,{Trunk of right subcostal vein;22344;VEN;N}
microcirculations,INSERT,{Venae comitantes of right iliolumbar vein;22344;VEN;N}
microcirculations,INSERT,{Venae comitantes of right deep circumflex iliac vein;22344;VEN;N}
microcirculations,INSERT,{Trunk of iliac part of right iliolumbar artery;22344;ART;N}
microcirculations,INSERT,{Trunk of right testicular vein;15571;VEN;N}
microcirculations,INSERT,{Trunk of right ovarian vein;15571;VEN;N}
microcirculations,INSERT,{Trunk of ascending ureteral branches of the right renal artery;15571;ART;N}
microcirculations,INSERT,{Trunk of descending ureteral branches of the right renal artery;15571;ART;N}
microcirculations,INSERT,{Trunk of ureteral tributary of right renal vein;15571;VEN;N}
